year,ncessch,school_name,state_location,lea_name,school_level,school_type,charter,latitude,longitude,school_id
"2018","450150000549","Gaffney Middle","SC","Cherokee 01","Middle","Regular school","No","35.066659","-81.641258","00549"
"2018","450303001281","Gallman Elementary","SC","Newberry 01","Primary","Regular school","No","34.251077","-81.615116","01281"
"2018","450144000257","Garrett Academy of Technology","SC","Charleston 01","High","Regular school","No","32.862475","-80.002424","00257"
"2018","450231001334","Gateway Elementary","SC","Greenville 01","Primary","Regular school","No","34.974032","-82.424608","01334"
"2018","450210000419","Geiger Elementary","SC","Fairfield 01","Primary","Regular school","No","34.300575","-80.956548","00419"
"2018","450228000485","Georgetown High","SC","Georgetown 01","High","Regular school","No","33.387006","-79.303049","00485"
"2018","450228001333","Georgetown Middle","SC","Georgetown 01","Middle","Regular school","No","33.387577","-79.298742","01333"
"2018","450270000719","Gilbert Elementary","SC","Lexington 01","Primary","Regular school","No","33.921374","-81.392472","00719"
"2018","450270000726","Gilbert High","SC","Lexington 01","High","Regular school","No","33.910648","-81.390404","00726"
"2018","450270000041","Gilbert Middle","SC","Lexington 01","Middle","Regular school","No","33.91596","-81.39004","00041"
"2018","450270000586","Gilbert Primary","SC","Lexington 01","Primary","Regular school","No","33.915922","-81.392549","00586"
"2018","450090001575","Glenview Middle","SC","Anderson 05","Middle","Regular school","No","34.543257","-82.605904","01575"
"2018","450072000025","Gloverville Elementary","SC","Aiken 01","Primary","Regular school","No","33.523614","-81.825199","00025"
"2018","450390000062","Gold Hill Elementary","SC","York 04","Primary","Regular school","No","35.038871","-80.990825","00062"
"2018","450390000368","Gold Hill Middle","SC","York 04","Middle","Regular school","No","35.037095","-80.990416","00368"
"2018","450231001164","Golden Strip Career and Technology Center","SC","Greenville 01","High","Vocational school","No","34.811287","-82.275649","01164"
"2018","450117000822","Goose Creek Elementary","SC","Berkeley 01","Primary","Regular school","No","32.973109","-80.032358","00822"
"2018","450117000177","Goose Creek High","SC","Berkeley 01","High","Regular school","No","32.973399","-80.016449","00177"
"2018","450192000383","Gordon Elementary","SC","Dillon 04","Primary","Regular school","No","34.400704","-79.3573","00383"
"2018","450150000276","Goucher Elementary","SC","Cherokee 01","Primary","Regular school","No","34.987833","-81.712788","00276"
"2018","450150000286","Granard Middle","SC","Cherokee 01","Middle","Regular school","No","35.071876","-81.666569","00286"
"2018","450150000296","Grassy Pond Elementary","SC","Cherokee 01","Primary","Regular school","No","35.133787","-81.667137","00296"
"2018","450390901650","Gray Collegiate Academy","SC","Charter Institute at Erskine","High","Regular school","Yes","34.00508","-81.141104","01650"
"2018","450261001623","Gray Court-Owings Elementary/Middle","SC","Laurens 55","Primary","Regular school","No","34.619693","-82.122789","01623"
"2018","450153000291","Great Falls Elementary","SC","Chester 01","Primary","Regular school","No","34.572316","-80.896362","00291"
"2018","450153000300","Great Falls High","SC","Chester 01","High","Regular school","No","34.57589","-80.917015","00300"
"2018","450378001096","Greeleyville Elementary","SC","Williamsburg 01","Primary","Regular school","No","33.575978","-79.990866","01096"
"2018","450390101684","GREEN Charter School of the Midlands","SC","SC Public Charter School District","Primary","Regular school","Yes","34.10344","-81.182176","01684"
"2018","450390101620","GREEN Charter School","SC","SC Public Charter School District","Other","Regular school","Yes","34.855284","-82.301191","01620"
"2018","450249000617","Green Sea Floyds Elementary","SC","Horry 01","Primary","Regular school","No","34.142539","-79.022004","00617"
"2018","450249000641","Green Sea Floyds High","SC","Horry 01","High","Regular school","No","34.144325","-79.020468","00641"
"2018","450231000542","Greenbrier Elementary","SC","Greenville 01","Primary","Regular school","No","34.759149","-82.300768","00542"
"2018","450072000026","Greendale Elementary","SC","Aiken 01","Primary","Regular school","No","33.40759","-81.677179","00026"
"2018","450231001243","Greenville Middle Acaddemy","SC","Greenville 01","Middle","Regular school","No","34.858191","-82.369402","01243"
"2018","450231000564","Greenville Senior High Academy","SC","Greenville 01","High","Regular school","No","34.839622","-82.407999","00564"
"2018","450390100460","Greenville Technical Charter High School","SC","SC Public Charter School District","High","Regular school","Yes","34.826185","-82.375273","00460"
"2018","450234001512","Greenwood Early Childhood Center","SC","Greenwood 50","Prekindergarten","Regular school","No","34.198375","-82.138294","01512"
"2018","450213000428","Greenwood Elementary","SC","Florence 01","Primary","Regular school","No","34.144111","-79.728412","00428"
"2018","450234000596","Greenwood High","SC","Greenwood 50","High","Regular school","No","34.230782","-82.175173","00596"
"2018","450231000565","Greer High","SC","Greenville 01","High","Regular school","No","34.982136","-82.231387","00565"
"2018","450390101688","Greer Middle College Charter High","SC","SC Public Charter School District","High","Regular school","Yes","34.963907","-82.298761","01688"
"2018","450231001244","Greer Middle","SC","Greenville 01","Middle","Regular school","No","34.983364","-82.234745","01244"
"2018","450144000857","Greg Mathis Charter High","SC","Charleston 01","High","Regular school","Yes","32.844534","-79.973091","00857"
"2018","450201000242","Gregg Middle","SC","Dorchester 02","Middle","Regular school","No","32.9901","-80.216592","00242"
"2018","450384000044","Griggs Road Elementary","SC","York 02","Primary","Regular school","No","35.107973","-81.172511","00044"
"2018","450231000544","Grove Elementary","SC","Greenville 01","Primary","Regular school","No","34.758513","-82.415776","00544"
"2018","450108000131","Guinyard-Butler Middle","SC","Barnwell 45","Middle","Regular school","No","33.247392","-81.353272","00131"
"2018","450336000932","H. B. Rhame Elementary","SC","Richland 01","Primary","Regular school","No","34.026224","-81.087514","00932"
"2018","450001100991","H. B. Swofford Career Center","SC","Spartanburg 82","High","Vocational school","No","35.123033","-82.022382","00991"
"2018","450282001441","H. E. Corley Elementary","SC","Lexington 05","Primary","Regular school","No","34.107629","-81.209303","01441"
"2018","450111000420","H. E. McCracken Middle","SC","Beaufort 01","High","Regular school","No","32.246705","-80.900788","00420"
"2018","450333000887","Hagood Elementary","SC","Pickens 01","Primary","Regular school","No","34.897623","-82.70486","00887"
"2018","450072000027","Hammond Hill Elementary","SC","Aiken 01","Primary","Regular school","No","33.510769","-81.981257","00027"
"2018","450243000606","Hampton Elementary","SC","Hampton 01","Middle","Regular school","No","32.870698","-81.117757","00606"
"2018","450117000423","Hanahan Elementary","SC","Berkeley 01","Primary","Regular school","No","32.9348","-80.028632","00423"
"2018","450117000178","Hanahan High","SC","Berkeley 01","High","Regular school","No","32.915545","-80.008103","00178"
"2018","450117000169","Hanahan Middle","SC","Berkeley 01","Middle","Regular school","No","32.907554","-79.994223","00169"
"2018","450336001300","Hand Middle","SC","Richland 01","Middle","Regular school","No","33.99461","-81.006639","01300"
"2018","450216000450","Hannah Pamplico High","SC","Florence 02","High","Regular school","No","33.946259","-79.550949","00450"
"2018","450216001409","Hannah-Pamplico Elementary/Middle","SC","Florence 02","Primary","Regular school","No","33.941788","-79.549517","01409"
"2018","450282001345","Harbison West Elementary","SC","Lexington 05","Primary","Regular school","No","34.084088","-81.166142","01345"
"2018","450144001214","Harbor View Elementary","SC","Charleston 01","Primary","Regular school","No","32.75611","-79.968643","01214"
"2018","450252001395","Hardeeville Elementary","SC","Jasper 01","Primary","Regular school","No","32.328594","-81.040776","01395"
"2018","450252001449","Hardeeville-Ridgeland Middle","SC","Jasper 01","Middle","Regular school","No","32.328185","-81.039778","01449"
"2018","450000200435","Harleyville Elementary","SC","Dorchester 04","Primary","Regular school","No","33.154295","-80.379036","00435"
"2018","450000201597","Harleyville-Ridgeville Middle","SC","Dorchester 04","Middle","Regular school","No","33.154295","-80.379036","01597"
"2018","450381001577","Harold C. Johnson Elementary","SC","York 01","Primary","Regular school","No","34.986052","-81.228643","01577"
"2018","450258001634","Harrisburg Elementary","SC","Lancaster 01","Primary","Regular school","No","35.017913","-80.862594","01634"
"2018","450186000370","Hartsville High","SC","Darlington 01","High","Regular school","No","34.360412","-80.086062","00370"
"2018","450186000369","Hartsville Middle","SC","Darlington 01","Middle","Regular school","No","34.341746","-80.096405","00369"
"2018","450144001215","Haut Gap Middle","SC","Charleston 01","Middle","Regular school","No","32.72072","-80.077147","01215"
"2018","450249001531","HCS Early College High","SC","Horry 01","High","Regular school","No","33.794634","-79.00459","01531"
"2018","450258000677","Heath Springs Elementary","SC","Lancaster 01","Primary","Regular school","No","34.601933","-80.680932","00677"
"2018","450378000237","Hemingway Career and Technology Center","SC","Williamsburg 01","High","Vocational school","No","33.753175","-79.429267","00237"
"2018","450378001519","Hemingway Elementary","SC","Williamsburg 01","Primary","Regular school","No","33.758454","-79.456162","01519"
"2018","450378001108","Hemingway High","SC","Williamsburg 01","High","Regular school","No","33.74805","-79.446986","01108"
"2018","450378001559","Hemingway MB Lee Middle","SC","Williamsburg 01","Middle","Regular school","No","33.748933","-79.446932","01559"
"2018","450183000713","Hendersonville Elementary","SC","Colleton 01","Primary","Regular school","No","32.804035","-80.713455","00713"
"2018","450117000162","Henry E. Bonner Elementary","SC","Berkeley 01","Primary","Regular school","No","33.265394","-79.895629","00162"
"2018","450213000048","Henry L. Sneed Middle","SC","Florence 01","Middle","Regular school","No","34.169201","-79.851577","00048"
"2018","450213000436","Henry Timrod Elementary","SC","Florence 01","Primary","Regular school","No","34.230541","-79.705904","00436"
"2018","450273000736","Herbert A. Wood Elementary","SC","Lexington 02","Primary","Regular school","No","33.914018","-81.10709","00736"
"2018","450231000049","Heritage Elementary","SC","Greenville 01","Primary","Regular school","No","34.998113","-82.47366","00049"
"2018","450336001301","Heyward Gibbes Middle","SC","Richland 01","Middle","Regular school","No","34.03703","-81.054696","01301"
"2018","450381001422","Hickory Grove-Sharon Elementary","SC","York 01","Primary","Regular school","No","34.954737","-81.392049","01422"
"2018","450261001622","Hickory Tavern Elementary/Middle","SC","Laurens 55","Primary","Regular school","No","34.5189","-82.1867","01622"
"2018","450390201317","High Hills Elementary","SC","Sumter 01","Primary","Regular school","No","33.986276","-80.475964","01317"
"2018","450390101639","High Point Academy","SC","SC Public Charter School District","Other","Regular school","Yes","34.98507","-82.022591","01639"
"2018","450231000567","Hillcrest High","SC","Greenville 01","High","Regular school","No","34.713379","-82.247178","00567"
"2018","450390201079","Hillcrest Middle","SC","Sumter 01","Middle","Regular school","No","34.03069","-80.464309","01079"
"2018","450231001245","Hillcrest Middle","SC","Greenville 01","Middle","Regular school","No","34.753807","-82.255722","01245"
"2018","450111000941","Hilton Head Island Early Childhood Center","SC","Beaufort 01","Primary","Regular school","No","32.210643","-80.723703","00941"
"2018","450111000943","Hilton Head Island Elementary","SC","Beaufort 01","Primary","Regular school","No","32.21798","-80.733918","00943"
"2018","450111001350","Hilton Head Island High","SC","Beaufort 01","High","Regular school","No","32.219247","-80.731115","01350"
"2018","450111001361","Hilton Head Island Middle","SC","Beaufort 01","Middle","Regular school","No","32.220844","-80.729185","01361"
"2018","450111000942","Hilton Head Island School for the Creative Arts","SC","Beaufort 01","Primary","Regular school","No","32.217867","-80.734942","00942"
"2018","450234000591","Hodges Elementary","SC","Greenwood 50","Primary","Regular school","No","34.287058","-82.253723","00591"
"2018","450231000514","Hollis Academy","SC","Greenville 01","Primary","Regular school","No","34.832544","-82.430139","00514"
"2018","450315000853","Holly Hill Elementary","SC","Orangeburg 03","Primary","Regular school","No","33.333256","-80.423156","00853"
"2018","450315001289","Holly Hill-Roberts Middle","SC","Orangeburg 03","Middle","Regular school","No","33.321829","-80.400109","01289"
"2018","450348000985","Holly Springs-Motlow Elementary","SC","Spartanburg 01","Primary","Regular school","No","35.051296","-82.189227","00985"
"2018","450346000980","Hollywood Elementary","SC","Saluda 01","Primary","Regular school","No","34.08741","-81.668328","00980"
