year,ncessch,school_name,state_location,lea_name,school_level,school_type,charter,enrollment
"2018","240003000005","Bel Air Elementary","MD","Allegany County Public Schools","Primary","Regular school","No","227"
"2018","240039000683","Bel Air High","MD","Harford County Public Schools","High","Regular school","No","1544"
"2018","240039001397","Bel Air Middle","MD","Harford County Public Schools","Middle","Regular school","No","1373"
"2018","240048000780","Bel Pre Elementary","MD","Montgomery County Public Schools","Primary","Regular school","No","586"
"2018","240006000043","Belle Grove Elementary","MD","Anne Arundel County Public Schools","Primary","Regular school","No","290"
"2018","240042001551","Bellows Spring Elementary","MD","Howard County Public Schools","Primary","Regular school","No","803"
"2018","240048000781","Bells Mill Elementary","MD","Montgomery County Public Schools","Primary","Regular school","No","619"
"2018","240048000782","Belmont Elementary","MD","Montgomery County Public Schools","Primary","Regular school","No","333"
"2018","240009000156","Belmont Elementary","MD","Baltimore City Public Schools","Primary","Regular school","No","266"
"2018","240051000978","Beltsville Academy","MD","Prince Georges County Public Schools","Primary","Regular school","No","1093"
"2018","240006000044","Belvedere Elementary","MD","Anne Arundel County Public Schools","Primary","Regular school","No","546"
"2018","240006000045","Benfield Elementary","MD","Anne Arundel County Public Schools","Primary","Regular school","No","434"
"2018","240060001216","Benjamin Banneker Elementary","MD","St. Marys County Public Schools","Primary","Regular school","No","642"
"2018","240048000783","Benjamin Banneker Middle","MD","Montgomery County Public Schools","Middle","Regular school","No","856"
"2018","240051001684","Benjamin D. Foulois Academy","MD","Prince Georges County Public Schools","Primary","Regular school","No","548"
"2018","240009000157","Benjamin Franklin High School at Masonville Cove","MD","Baltimore City Public Schools","High","Regular school","No","532"
"2018","240027000583","Benjamin Stoddert Middle School","MD","Charles County Public Schools","Middle","Regular school","No","794"
"2018","240051001464","Benjamin Stoddert Middle","MD","Prince Georges County Public Schools","Middle","Regular school","No","657"
"2018","240051000982","Benjamin Tasker Middle School","MD","Prince Georges County Public Schools","Middle","Regular school","No","948"
"2018","240069001299","Bennett Middle","MD","Wicomico County Public Schools","Middle","Regular school","No","964"
"2018","240012000349","Berkshire Elementary","MD","Baltimore County Public Schools","Primary","Regular school","No","474"
"2018","240072001323","Berlin Intermediate","MD","Worcester County Public Schools","Middle","Regular school","No","810"
"2018","240027000805","Berry Elementary School","MD","Charles County Public Schools","Primary","Regular school","No","985"
"2018","240051001272","Berwyn Heights Elementary","MD","Prince Georges County Public Schools","Primary","Regular school","No","473"
"2018","240066001253","Bester Elementary","MD","Washingtion County Public Schools","Primary","Regular school","No","614"
"2018","240048000785","Bethesda Elementary","MD","Montgomery County Public Schools","Primary","Regular school","No","650"
"2018","240048000784","Bethesda-Chevy Chase High","MD","Montgomery County Public Schools","High","Regular school","No","2124"
"2018","240048000786","Beverly Farms Elementary","MD","Montgomery County Public Schools","Primary","Regular school","No","585"
"2018","240051000985","Bladensburg Elementary","MD","Prince Georges County Public Schools","Primary","Regular school","No","753"
"2018","240051000987","Bladensburg High","MD","Prince Georges County Public Schools","High","Regular school","No","1853"
"2018","240009001675","Bluford Drew Jemison STEM Academy West","MD","Baltimore City Public Schools","High","Regular school","No","232"
"2018","240006000046","Bodkin Elementary","MD","Anne Arundel County Public Schools","Primary","Regular school","No","565"
"2018","240024000558","Bohemia Manor High","MD","Cecil County Public Schools","High","Regular school","No","670"
"2018","240024000791","Bohemia Manor Middle","MD","Cecil County Public Schools","Middle","Regular school","No","499"
"2018","240042001507","Bollman Bridge Elementary","MD","Howard County Public Schools","Primary","Regular school","No","740"
"2018","240051000988","Bond Mill Elementary","MD","Prince Georges County Public Schools","Primary","Regular school","No","540"
"2018","240042001172","Bonnie Branch Middle","MD","Howard County Public Schools","Middle","Regular school","No","750"
"2018","240009000160","Booker T. Washington Middle","MD","Baltimore City Public Schools","Middle","Regular school","No","237"
"2018","240066001254","Boonsboro Elementary","MD","Washingtion County Public Schools","Primary","Regular school","No","579"
"2018","240066001256","Boonsboro High","MD","Washingtion County Public Schools","High","Regular school","No","941"
"2018","240066001255","Boonsboro Middle","MD","Washingtion County Public Schools","Middle","Regular school","No","752"
"2018","240051000990","Bowie High","MD","Prince Georges County Public Schools","High","Regular school","No","2392"
"2018","240051000991","Bradbury Heights Elementary","MD","Prince Georges County Public Schools","Primary","Regular school","No","491"
"2018","240003000006","Braddock Middle","MD","Allegany County Public Schools","Middle","Regular school","No","600"
"2018","240048000787","Bradley Hills Elementary","MD","Montgomery County Public Schools","Primary","Regular school","No","590"
"2018","240051000992","Brandywine Elementary","MD","Prince Georges County Public Schools","Primary","Regular school","No","388"
"2018","240009000161","Brehms Lane Public Charter School","MD","Baltimore City Public Schools","Primary","Regular school","Yes","701"
"2018","240048090450","Briggs Chaney Middle","MD","Montgomery County Public Schools","Middle","Regular school","No","896"
"2018","240036000664","Broad Ford Elementary","MD","Garrett County Public Schools","Primary","Regular school","No","566"
"2018","240006000047","Broadneck Elementary","MD","Anne Arundel County Public Schools","Primary","Regular school","No","786"
"2018","240006001402","Broadneck High","MD","Anne Arundel County Public Schools","High","Regular school","No","2153"
"2018","240006000048","Brock Bridge Elementary","MD","Anne Arundel County Public Schools","Primary","Regular school","No","617"
"2018","240048090451","Brooke Grove Elementary","MD","Montgomery County Public Schools","Primary","Regular school","No","433"
"2018","240048000789","Brookhaven Elementary","MD","Montgomery County Public Schools","Primary","Regular school","No","456"
"2018","240006000049","Brooklyn Park Elementary","MD","Anne Arundel County Public Schools","Primary","Regular school","No","415"
"2018","240006000050","Brooklyn Park Middle","MD","Anne Arundel County Public Schools","Middle","Regular school","No","796"
"2018","240048000792","Brown Station Elementary","MD","Montgomery County Public Schools","Primary","Regular school","No","585"
"2018","240033000626","Brunswick Elementary","MD","Frederick County Public Schools","Primary","Regular school","No","727"
"2018","240033000627","Brunswick High","MD","Frederick County Public Schools","High","Regular school","No","743"
"2018","240033001409","Brunswick Middle","MD","Frederick County Public Schools","Middle","Regular school","No","606"
"2018","240042000720","Bryant Woods Elementary","MD","Howard County Public Schools","Primary","Regular school","No","458"
"2018","240051000993","Buck Lodge Middle","MD","Prince Georges County Public Schools","Middle","Regular school","No","1148"
"2018","240072001325","Buckingham Elementary","MD","Worcester County Public Schools","Primary","Regular school","No","556"
"2018","240042000173","Burleigh Manor Middle School","MD","Howard County Public Schools","Middle","Regular school","No","808"
"2018","240048000793","Burning Tree Elementary","MD","Montgomery County Public Schools","Primary","Regular school","No","473"
"2018","240048090452","Burnt Mills Elementary","MD","Montgomery County Public Schools","Primary","Regular school","No","607"
"2018","240048000794","Burtonsville Elementary","MD","Montgomery County Public Schools","Primary","Regular school","No","627"
"2018","240042000721","Bushy Park Elementary","MD","Howard County Public Schools","Primary","Regular school","No","628"
"2018","240033001748","Butterfly Ridge Elementary","MD","Frederick County Public Schools","Primary","Regular school","No","627"
"2018","240051001384","C. Elizabeth Rieg Regional Center","MD","Prince Georges County Public Schools","Other","Special education school","No","115"
"2018","240039001380","C. Milton Wright High","MD","Harford County Public Schools","High","Regular school","No","1421"
"2018","240027000380","C. Paul Barnhart Elementary School","MD","Charles County Public Schools","Primary","Regular school","No","735"
"2018","240048001526","Cabin John Middle School","MD","Montgomery County Public Schools","Middle","Regular school","No","1023"
"2018","240009000163","Callaway Elementary","MD","Baltimore City Public Schools","Primary","Regular school","No","315"
"2018","240015000509","Calvert Country School","MD","Calvert County Public Schools","Other","Special education school","No","36"
"2018","240015001344","Calvert County Alternative School","MD","Calvert County Public Schools","Secondary","Other/alternative school","No","2"
"2018","240024000559","Calvert Elementary","MD","Cecil County Public Schools","Primary","Regular school","No","443"
"2018","240015000517","Calvert Elementary","MD","Calvert County Public Schools","Primary","Regular school","No","550"
"2018","240015000508","Calvert High","MD","Calvert County Public Schools","High","Regular school","No","1147"
"2018","240015000507","Calvert Middle","MD","Calvert County Public Schools","Middle","Regular school","No","601"
"2018","240051000995","Calverton Elementary","MD","Prince Georges County Public Schools","Primary","Regular school","No","862"
"2018","240009000164","Calverton Elementary/Middle","MD","Baltimore City Public Schools","Primary","Regular school","No","439"
"2018","240009001390","Calvin M. Rodwell Elementary/Middle","MD","Baltimore City Public Schools","Primary","Regular school","No","705"
"2018","240030000612","Cambridge-South Dorchester High School","MD","Dorchester County Public Schools","High","Regular school","No","816"
"2018","240012000012","Campfield Early Childhood Center","MD","Baltimore County Public Schools","Primary","Regular school","No","412"
"2018","240048000796","Candlewood Elementary","MD","Montgomery County Public Schools","Primary","Regular school","No","367"
"2018","240048000797","Cannon Road Elementary","MD","Montgomery County Public Schools","Primary","Regular school","No","412"
"2018","240006000051","Cape St. Claire Elementary","MD","Anne Arundel County Public Schools","Primary","Regular school","No","613"
"2018","240051000997","Capitol Heights Elementary","MD","Prince Georges County Public Schools","Primary","Regular school","No","307"
"2018","240048001523","Captain James E. Daly Elementary","MD","Montgomery County Public Schools","Primary","Regular school","No","585"
